Gene.Symbol	Freq	Rank.Muts
PJA2	8	6865.5
PKD2L2	8	6865.5
PKDREJ	8	6865.5
PLA2G4B	8	6865.5
PLA2G4E	8	6865.5
PLEKHF2	8	6865.5
PLEKHG4B	8	6865.5
PLOD1	8	6865.5
PMP2	8	6865.5
PNLIP	8	6865.5
PNOC	8	6865.5
POMGNT2	8	6865.5
POMT2	8	6865.5
POP5	8	6865.5
PPAN	8	6865.5
PPIP5K1	8	6865.5
PPM1A	8	6865.5
PPM1J	8	6865.5
PPP1R17	8	6865.5
PPP1R1A	8	6865.5
PPP1R3C	8	6865.5
PPP1R42	8	6865.5
PPP2R5A	8	6865.5
PPTC7	8	6865.5
PRELID3B	8	6865.5
PRICKLE3	8	6865.5
PRMT3	8	6865.5
PRODH	8	6865.5
PRRC1	8	6865.5
PRSS3	8	6865.5
PRSS58	8	6865.5
PSMB6	8	6865.5
PSMC3IP	8	6865.5
PSMD11	8	6865.5
PSMD5	8	6865.5
PTCD2	8	6865.5
PTCHD3	8	6865.5
PTGDR	8	6865.5
PTH2R	8	6865.5
PTPMT1	8	6865.5
PTPN21	8	6865.5
PWP1	8	6865.5
PYGB	8	6865.5
PYROXD1	8	6865.5
QDPR	8	6865.5
QPCTL	8	6865.5
RAB13	8	6865.5
RAB27A	8	6865.5
RAB33A	8	6865.5
RAB4B	8	6865.5
RAB6B	8	6865.5
RAC1	8	6865.5
RAD21L1	8	6865.5
RALY	8	6865.5
RANBP3L	8	6865.5
RASA4	8	6865.5
RASL11A	8	6865.5
RASSF6	8	6865.5
RASSF7	8	6865.5
RBM18	8	6865.5
RDH10	8	6865.5
REC8	8	6865.5
RETREG1	8	6865.5
RFC5	8	6865.5
RGSL1	8	6865.5
RHCG	8	6865.5
RHOG	8	6865.5
RIIAD1	8	6865.5
RIOK2	8	6865.5
RMI1	8	6865.5
RNF113A	8	6865.5
RNF138	8	6865.5
RNF139	8	6865.5
RNF17	8	6865.5
RNH1	8	6865.5
RPAP2	8	6865.5
RPE65	8	6865.5
RPL13A	8	6865.5
RPL17-C18orf32	8	6865.5
RPL18	8	6865.5
RPL41	8	6865.5
RPL6	8	6865.5
RPL7	8	6865.5
RPP30	8	6865.5
RPS14	8	6865.5
RPS19	8	6865.5
RPS24	8	6865.5
RPUSD2	8	6865.5
RRAGD	8	6865.5
RRP7A	8	6865.5
RTL1	8	6865.5
RTN1	8	6865.5
RXRB	8	6865.5
RYBP	8	6865.5
SART1	8	6865.5
SCAMP1	8	6865.5
SCAMP4	8	6865.5
SCML2	8	6865.5
SCP2	8	6865.5
SCRN3	8	6865.5
SDSL	8	6865.5
SEC14L4	8	6865.5
SEC14L5	8	6865.5
SEC22C	8	6865.5
SEPSECS	8	6865.5
SERPINB11	8	6865.5
SERPINB13	8	6865.5
SERPIND1	8	6865.5
SESTD1	8	6865.5
SGSM3	8	6865.5
SH2D3A	8	6865.5
SHD	8	6865.5
SHQ1	8	6865.5
SIGLEC1	8	6865.5
SIRT2	8	6865.5
SLC15A1	8	6865.5
SLC15A5	8	6865.5
SLC16A2	8	6865.5
SLC16A5	8	6865.5
SLC16A7	8	6865.5
SLC19A1	8	6865.5
SLC1A4	8	6865.5
SLC20A1	8	6865.5
SLC22A16	8	6865.5
SLC25A11	8	6865.5
SLC25A18	8	6865.5
SLC25A20	8	6865.5
SLC25A47	8	6865.5
SLC25A53	8	6865.5
SLC26A3	8	6865.5
SLC2A1	8	6865.5
SLC35E4	8	6865.5
SLC35G1	8	6865.5
SLC38A10	8	6865.5
SLC38A6	8	6865.5
SLC39A11	8	6865.5
SLC39A7	8	6865.5
SLC45A3	8	6865.5
SLC6A16	8	6865.5
SLC7A13	8	6865.5
SLC7A3	8	6865.5
SLC9A3R1	8	6865.5
SLIRP	8	6865.5
SMAD6	8	6865.5
SMAP2	8	6865.5
SMCO4	8	6865.5
SMPDL3A	8	6865.5
SNAI2	8	6865.5
SNTB2	8	6865.5
SNX29	8	6865.5
SOX11	8	6865.5
SP6	8	6865.5
SPATA20	8	6865.5
SPATC1	8	6865.5
SPOPL	8	6865.5
SPPL2A	8	6865.5
SPPL2B	8	6865.5
SPPL3	8	6865.5
SRGAP2C	8	6865.5
SSPN	8	6865.5
ST3GAL2	8	6865.5
STAM	8	6865.5
STK17B	8	6865.5
STK38	8	6865.5
STN1	8	6865.5
STRC	8	6865.5
STX7	8	6865.5
STXBP4	8	6865.5
SULT1C4	8	6865.5
SYTL3	8	6865.5
TAAR2	8	6865.5
TACR3	8	6865.5
TBC1D10B	8	6865.5
TBK1	8	6865.5
TCAIM	8	6865.5
TCEA3	8	6865.5
TCTN2	8	6865.5
TECTB	8	6865.5
TEKT3	8	6865.5
TESC	8	6865.5
TFPI	8	6865.5
TGM2	8	6865.5
THEMIS2	8	6865.5
TIGD3	8	6865.5
TIMM50	8	6865.5
TMEM115	8	6865.5
TMEM125	8	6865.5
TMEM132A	8	6865.5
TMEM164	8	6865.5
TMEM175	8	6865.5
TMEM214	8	6865.5
TMEM219	8	6865.5
TMEM230	8	6865.5
TMEM273	8	6865.5
TMEM59	8	6865.5
TMLHE	8	6865.5
TNFRSF19	8	6865.5
TNNI3	8	6865.5
TOM1L1	8	6865.5
TOP1MT	8	6865.5
TOR3A	8	6865.5
TP53INP1	8	6865.5
TPRG1	8	6865.5
TPX2	8	6865.5
TRAP1	8	6865.5
TRIM44	8	6865.5
TRIM5	8	6865.5
TRMT11	8	6865.5
TRMT12	8	6865.5
TRMU	8	6865.5
TSEN34	8	6865.5
TSPAN12	8	6865.5
TSSK4	8	6865.5
TTC12	8	6865.5
TTC25	8	6865.5
TUBA4A	8	6865.5
TUBB1	8	6865.5
TUBB2B	8	6865.5
TULP3	8	6865.5
TXNDC5	8	6865.5
TYR	8	6865.5
TYW1	8	6865.5
UBA3	8	6865.5
UBA7	8	6865.5
UBAC2	8	6865.5
UBE2E2	8	6865.5
UBE2E3	8	6865.5
UBE2G1	8	6865.5
UBE2U	8	6865.5
UBIAD1	8	6865.5
UBXN7	8	6865.5
UGT1A1	8	6865.5
UGT2B4	8	6865.5
UMOD	8	6865.5
UPB1	8	6865.5
UPP1	8	6865.5
USH1G	8	6865.5
USP11	8	6865.5
USP12	8	6865.5
USP14	8	6865.5
USP6	8	6865.5
VAPA	8	6865.5
VCP	8	6865.5
VIPR1	8	6865.5
VMO1	8	6865.5
VPS26C	8	6865.5
VPS4B	8	6865.5
VRTN	8	6865.5
VSIG10	8	6865.5
VSX1	8	6865.5
VWCE	8	6865.5
WASF3	8	6865.5
WASHC3	8	6865.5
WBP11	8	6865.5
WDR46	8	6865.5
WDR48	8	6865.5
WFIKKN2	8	6865.5
WFS1	8	6865.5
XKR9	8	6865.5
XKRX	8	6865.5
XRCC4	8	6865.5
YARS	8	6865.5
YEATS4	8	6865.5
YWHAQ	8	6865.5
YY1	8	6865.5
ZBTB24	8	6865.5
ZBTB39	8	6865.5
ZBTB42	8	6865.5
ZBTB47	8	6865.5
ZC3H10	8	6865.5
ZC3H15	8	6865.5
ZC3H3	8	6865.5
ZCCHC24	8	6865.5
ZFAND5	8	6865.5
ZFPL1	8	6865.5
ZKSCAN7	8	6865.5
ZMAT2	8	6865.5
ZMAT3	8	6865.5
ZMYM6	8	6865.5
ZNF18	8	6865.5
ZNF221	8	6865.5
ZNF341	8	6865.5
ZNF366	8	6865.5
ZNF549	8	6865.5
ZNF566	8	6865.5
ZNF596	8	6865.5
ZNF630	8	6865.5
ZNF706	8	6865.5
ZNF768	8	6865.5
ZP2	8	6865.5
ZSCAN10	8	6865.5
ZUP1	8	6865.5
AADAC	7	6292.5
ABCC3	7	6292.5
AC005702.1	7	6292.5
AC006486.1	7	6292.5
AC007326.4	7	6292.5
AC134980.3	7	6292.5
ACOT9	7	6292.5
ACRBP	7	6292.5
ADAM28	7	6292.5
AGK	7	6292.5
AK2	7	6292.5
AKR1C1	7	6292.5
AL162231.3	7	6292.5
ALPG	7	6292.5
ALX4	7	6292.5
ANAPC2	7	6292.5
AP1AR	7	6292.5
AP2S1	7	6292.5
AREL1	7	6292.5
ARF3	7	6292.5
ARID3C	7	6292.5
ARIH2	7	6292.5
ARPC4-TTLL3	7	6292.5
ARSI	7	6292.5
ATF3	7	6292.5
ATG4B	7	6292.5
ATG4D	7	6292.5
ATP5F1B	7	6292.5
ATP6V0D2	7	6292.5
ATXN1L	7	6292.5
ATXN7L2	7	6292.5
B3GAT2	7	6292.5
BAG4	7	6292.5
BAG5	7	6292.5
BARHL2	7	6292.5
BCAN	7	6292.5
BPIFB3	7	6292.5
BTNL2	7	6292.5
BTNL9	7	6292.5
C10orf67	7	6292.5
C10orf71	7	6292.5
C1orf54	7	6292.5
C2orf73	7	6292.5
C3orf70	7	6292.5
C5orf34	7	6292.5
CA14	7	6292.5
CA8	7	6292.5
CALR3	7	6292.5
CAPN11	7	6292.5
CASD1	7	6292.5
CASKIN1	7	6292.5
CAVIN2	7	6292.5
CCDC191	7	6292.5
CCDC6	7	6292.5
CCDC88B	7	6292.5
CCDC97	7	6292.5
CCIN	7	6292.5
CCKBR	7	6292.5
CDC23	7	6292.5
CDS1	7	6292.5
CEP104	7	6292.5
CEP89	7	6292.5
CGREF1	7	6292.5
CHAF1A	7	6292.5
CHST3	7	6292.5
CLCA2	7	6292.5
CLCN1	7	6292.5
CLDN10	7	6292.5
CLN6	7	6292.5
CLRN2	7	6292.5
CNST	7	6292.5
COPG2	7	6292.5
CPM	7	6292.5
CRB2	7	6292.5
CREB3L1	7	6292.5
CRLF3	7	6292.5
CRTAM	7	6292.5
CRY1	7	6292.5
CRYBB1	7	6292.5
CSRNP1	7	6292.5
CWC27	7	6292.5
CWF19L1	7	6292.5
CYB5A	7	6292.5
DBNL	7	6292.5
DDX19B	7	6292.5
DLD	7	6292.5
DMRT3	7	6292.5
DMRTA2	7	6292.5
DNAJB13	7	6292.5
DNAJC5B	7	6292.5
DNAJC9	7	6292.5
DOK4	7	6292.5
DPEP3	7	6292.5
DPYS	7	6292.5
DSG3	7	6292.5
DUSP13	7	6292.5
EEF1AKMT3	7	6292.5
EEF1G	7	6292.5
EEF2KMT	7	6292.5
EFNA3	7	6292.5
EGR1	7	6292.5
EGR3	7	6292.5
EHD3	7	6292.5
EIF1	7	6292.5
EIF3I	7	6292.5
ELAC1	7	6292.5
ELF5	7	6292.5
ENPP4	7	6292.5
EPGN	7	6292.5
EPYC	7	6292.5
ESD	7	6292.5
ETV3	7	6292.5
F11	7	6292.5
FAM102A	7	6292.5
FAM104A	7	6292.5
FAM117B	7	6292.5
FAM149B1	7	6292.5
FAM184B	7	6292.5
FAM43A	7	6292.5
FANCD2OS	7	6292.5
FAS	7	6292.5
FGL1	7	6292.5
FGL2	7	6292.5
FRS3	7	6292.5
FSTL1	7	6292.5
FTCDNL1	7	6292.5
FZD8	7	6292.5
GALNT18	7	6292.5
GARS	7	6292.5
GCNT4	7	6292.5
GDI1	7	6292.5
GEMIN6	7	6292.5
GJC1	7	6292.5
GLA	7	6292.5
GNAZ	7	6292.5
GORASP2	7	6292.5
GPC4	7	6292.5
GPR63	7	6292.5
GPS1	7	6292.5
GRK1	7	6292.5
GTF2E1	7	6292.5
GTPBP4	7	6292.5
GUCY2D	7	6292.5
HCN3	7	6292.5
HIST1H3I	7	6292.5
HIST2H2AC	7	6292.5
HOXC10	7	6292.5
HPX	7	6292.5
HYAL1	7	6292.5
IGFBP2	7	6292.5
IGSF22	7	6292.5
IL7R	7	6292.5
ING3	7	6292.5
ING5	7	6292.5
INTU	7	6292.5
IRF2	7	6292.5
IRF2BPL	7	6292.5
IRX1	7	6292.5
IRX6	7	6292.5
ITGA2	7	6292.5
ITGA2B	7	6292.5
ITPKC	7	6292.5
JUN	7	6292.5
KANK3	7	6292.5
KATNBL1	7	6292.5
KCMF1	7	6292.5
KCNA10	7	6292.5
KCNA7	7	6292.5
KCNK18	7	6292.5
KERA	7	6292.5
KIAA1614	7	6292.5
KIF11	7	6292.5
KLF3	7	6292.5
KLHL34	7	6292.5
KLHL38	7	6292.5
KLHL42	7	6292.5
KRT24	7	6292.5
KRT25	7	6292.5
KRT31	7	6292.5
KRT32	7	6292.5
KRT85	7	6292.5
L3HYPDH	7	6292.5
LAMTOR1	7	6292.5
LINGO4	7	6292.5
LRFN2	7	6292.5
LRP11	7	6292.5
LRRC14	7	6292.5
LSG1	7	6292.5
LSM11	7	6292.5
LYRM4	7	6292.5
MAB21L1	7	6292.5
MAD2L1BP	7	6292.5
MAML1	7	6292.5
MAP3K14	7	6292.5
MAPK12	7	6292.5
MARCH11	7	6292.5
MBOAT1	7	6292.5
MBTPS1	7	6292.5
MC4R	7	6292.5
MDC1	7	6292.5
MELTF	7	6292.5
MEPE	7	6292.5
METAP1	7	6292.5
MFAP1	7	6292.5
MFHAS1	7	6292.5
MICALL1	7	6292.5
MINDY2	7	6292.5
MMP14	7	6292.5
MMP15	7	6292.5
MMUT	7	6292.5
MOCOS	7	6292.5
MORN1	7	6292.5
MPDU1	7	6292.5
MPV17	7	6292.5
MRPL19	7	6292.5
MRPL28	7	6292.5
MRPL49	7	6292.5
MRPS7	7	6292.5
MSANTD3-TMEFF1	7	6292.5
MTBP	7	6292.5
MTFP1	7	6292.5
MUC6	7	6292.5
MYOZ1	7	6292.5
MYSM1	7	6292.5
NAA35	7	6292.5
NAA38	7	6292.5
NAT8L	7	6292.5
NCSTN	7	6292.5
NDC1	7	6292.5
NDN	7	6292.5
NDUFAF6	7	6292.5
NGF	7	6292.5
NLRP2	7	6292.5
NPAT	7	6292.5
NPRL3	7	6292.5
NPTX2	7	6292.5
NT5C1A	7	6292.5
NUTF2	7	6292.5
OAZ3	7	6292.5
OMG	7	6292.5
OTP	7	6292.5
OTUD3	7	6292.5
OTUD6B	7	6292.5
P3H3	7	6292.5
PADI3	7	6292.5
PAPOLB	7	6292.5
PARL	7	6292.5
PARVA	7	6292.5
PCARE	7	6292.5
PCDHB5	7	6292.5
PDIA4	7	6292.5
PDK4	7	6292.5
PER2	7	6292.5
PEX7	7	6292.5
PGM2	7	6292.5
PI4K2B	7	6292.5
PIGP	7	6292.5
PIM1	7	6292.5
PIM3	7	6292.5
PITHD1	7	6292.5
PIWIL4	7	6292.5
PKD1L1	7	6292.5
PLA2G4F	7	6292.5
PODXL2	7	6292.5
POU4F1	7	6292.5
PPP1R10	7	6292.5
PPP1R13B	7	6292.5
PRDX2	7	6292.5
PRELID2	7	6292.5
PROKR2	7	6292.5
PRPF19	7	6292.5
PRPSAP1	7	6292.5
PRSS23	7	6292.5
PRTFDC1	7	6292.5
PSME1	7	6292.5
PSME3	7	6292.5
PTCD1	7	6292.5
PURG	7	6292.5
QRSL1	7	6292.5
RAI1	7	6292.5
RASA3	7	6292.5
RASAL3	7	6292.5
RBM15B	7	6292.5
RESF1	7	6292.5
RETREG3	7	6292.5
RGP1	7	6292.5
RGS12	7	6292.5
RGS17	7	6292.5
RHBDD2	7	6292.5
RHOB	7	6292.5
RNASEK	7	6292.5
RND1	7	6292.5
RNF207	7	6292.5
RPL31	7	6292.5
RPRD1B	7	6292.5
RPS4X	7	6292.5
RPS7	7	6292.5
RTN4RL1	7	6292.5
S1PR1	7	6292.5
SAP30L	7	6292.5
SCCPDH	7	6292.5
SCO2	7	6292.5
SEPT1	7	6292.5
SEPT11	7	6292.5
SERPINA5	7	6292.5
SESN2	7	6292.5
SESN3	7	6292.5
SFTA3	7	6292.5
SHE	7	6292.5
SIRT7	7	6292.5
SIX2	7	6292.5
SLC11A1	7	6292.5
SLC17A3	7	6292.5
SLC22A3	7	6292.5
SLC25A32	7	6292.5
SLC25A38	7	6292.5
SLC25A43	7	6292.5
SLC34A1	7	6292.5
SLC49A4	7	6292.5
SLCO1B7	7	6292.5
SNX31	7	6292.5
SOCS2	7	6292.5
SOX14	7	6292.5
SPATA16	7	6292.5
SPATA5	7	6292.5
SPI1	7	6292.5
SPTLC3	7	6292.5
SRR	7	6292.5
SSBP4	7	6292.5
ST6GALNAC5	7	6292.5
STARD9	7	6292.5
STC1	7	6292.5
STC2	7	6292.5
SVOP	7	6292.5
TADA3	7	6292.5
TANGO6	7	6292.5
TAT	7	6292.5
TBX19	7	6292.5
TCEANC	7	6292.5
TDRD7	7	6292.5
TEC	7	6292.5
TEKT2	7	6292.5
TENT5C	7	6292.5
TGIF2-RAB5IF	7	6292.5
THAP12	7	6292.5
THAP4	7	6292.5
TKFC	7	6292.5
TMBIM1	7	6292.5
TMBIM6	7	6292.5
TMED2	7	6292.5
TMEFF1	7	6292.5
TMEM151A	7	6292.5
TMEM19	7	6292.5
TMEM74	7	6292.5
TMEM87B	7	6292.5
TMEM97	7	6292.5
TNFSF12-TNFSF13	7	6292.5
TNK1	7	6292.5
TRABD2B	7	6292.5
TRAF2	7	6292.5
TRAPPC2L	7	6292.5
TRIL	7	6292.5
TRIM4	7	6292.5
TRIM58	7	6292.5
TRIM71	7	6292.5
TRIP4	7	6292.5
TRMT1L	7	6292.5
TRMT5	7	6292.5
TRPA1	7	6292.5
TRPV2	7	6292.5
TSKS	7	6292.5
TSPYL2	7	6292.5
TUBA4B	7	6292.5
TUBE1	7	6292.5
UBE2C	7	6292.5
UBE2K	7	6292.5
UGT2B11	7	6292.5
UNC93A	7	6292.5
VARS	7	6292.5
VAX1	7	6292.5
WASHC2A	7	6292.5
WDR82	7	6292.5
WIF1	7	6292.5
XK	7	6292.5
XYLB	7	6292.5
YWHAE	7	6292.5
YWHAG	7	6292.5
ZBTB48	7	6292.5
ZFYVE27	7	6292.5
ZNF419	7	6292.5
ZNF518B	7	6292.5
ZNF568	7	6292.5
ZNF629	7	6292.5
ZNF770	7	6292.5
ABCD1	6	5541
ABHD10	6	5541
ABHD3	6	5541
ABRA	6	5541
AC069368.1	6	5541
AC073896.1	6	5541
AC093155.3	6	5541
AC244197.3	6	5541
ACAD9	6	5541
ACAP1	6	5541
ACPP	6	5541
ACSM5	6	5541
ACTBL2	6	5541
ACTRT3	6	5541
ACYP1	6	5541
ACYP2	6	5541
ADA	6	5541
ADA2	6	5541
ADAMTS4	6	5541
ADAMTSL5	6	5541
ADGRE5	6	5541
ADIPOQ	6	5541
ADORA3	6	5541
ADPGK	6	5541
ADRA1D	6	5541
AFG3L2	6	5541
AK8	6	5541
AKAP14	6	5541
AKIRIN1	6	5541
AKNAD1	6	5541
AKR1A1	6	5541
AKR1C4	6	5541
AL031777.3	6	5541
AL139300.1	6	5541
AL162417.1	6	5541
AL355916.3	6	5541
AL645922.1	6	5541
ALDH2	6	5541
ALDH9A1	6	5541
ALG11	6	5541
ALG8	6	5541
ALKBH5	6	5541
ALKBH7	6	5541
ALOX12	6	5541
ALX1	6	5541
AMBN	6	5541
AMDHD2	6	5541
AMIGO1	6	5541
AMIGO2	6	5541
ANGPTL3	6	5541
ANKH	6	5541
ANKMY2	6	5541
ANKRD34A	6	5541
ANKRD35	6	5541
ANKRD40	6	5541
ANKRD63	6	5541
ANKRD7	6	5541
ANKS4B	6	5541
ANOS1	6	5541
ANPEP	6	5541
APOA2	6	5541
AQP10	6	5541
ARG1	6	5541
ARHGAP40	6	5541
ARHGAP8	6	5541
ARMC7	6	5541
ASB12	6	5541
ASGR2	6	5541
ASZ1	6	5541
ATG14	6	5541
ATP1B1	6	5541
ATP5MC3	6	5541
ATP5MG	6	5541
ATP6V1B2	6	5541
ATP6V1G2	6	5541
ATXN10	6	5541
AVPR1A	6	5541
B3GLCT	6	5541
B3GNT2	6	5541
BBIP1	6	5541
BCL2L2-PABPN1	6	5541
BDKRB1	6	5541
BECN1	6	5541
BET1L	6	5541
BGN	6	5541
BICD2	6	5541
BLZF1	6	5541
BMPR1A	6	5541
BNIPL	6	5541
BOLA1	6	5541
BORCS8-MEF2B	6	5541
BRMS1L	6	5541
BSG	6	5541
BTBD18	6	5541
BTN1A1	6	5541
BTN2A2	6	5541
BTN3A2	6	5541
BTNL8	6	5541
BUD13	6	5541
BUD23	6	5541
C10orf90	6	5541
C11orf87	6	5541
C12orf40	6	5541
C12orf57	6	5541
C16orf87	6	5541
C16orf89	6	5541
C18orf25	6	5541
C18orf32	6	5541
C19orf12	6	5541
C19orf66	6	5541
C1orf21	6	5541
C1QB	6	5541
C1QL3	6	5541
C1QTNF6	6	5541
C2CD2	6	5541
C2orf49	6	5541
C3orf38	6	5541
C3orf52	6	5541
C5orf30	6	5541
C9orf78	6	5541
CABP2	6	5541
CACNG4	6	5541
CACNG7	6	5541
CALB2	6	5541
CALHM2	6	5541
CALR	6	5541
CAPS2	6	5541
CAPSL	6	5541
CARD6	6	5541
CATSPERG	6	5541
CBLN2	6	5541
CBWD2	6	5541
CBX7	6	5541
CCDC102B	6	5541
CCDC103	6	5541
CCDC107	6	5541
CCDC113	6	5541
CCDC130	6	5541
CCDC144A	6	5541
CCDC151	6	5541
CCDC157	6	5541
CCDC17	6	5541
CCDC173	6	5541
CCDC28A	6	5541
CCDC42	6	5541
CCDC43	6	5541
CCDC57	6	5541
CCDC61	6	5541
CCDC69	6	5541
CCDC81	6	5541
CCDC83	6	5541
CCDC9	6	5541
CCDC92	6	5541
CCL25	6	5541
CCN5	6	5541
CCNF	6	5541
CCS	6	5541
CCZ1	6	5541
CD164	6	5541
CD244	6	5541
CD274	6	5541
CD2BP2	6	5541
CD6	6	5541
CD79A	6	5541
CD79B	6	5541
CD80	6	5541
CD8B	6	5541
CDC123	6	5541
CDK5	6	5541
CDO1	6	5541
CDR2	6	5541
CDS2	6	5541
CDV3	6	5541
CEACAM20	6	5541
CELF3	6	5541
CELF5	6	5541
CENPW	6	5541
CES2	6	5541
CETP	6	5541
CFAP100	6	5541
CFAP221	6	5541
CFAP410	6	5541
CFAP99	6	5541
CFI	6	5541
CHIC2	6	5541
CHID1	6	5541
CHRM5	6	5541
CHRNA10	6	5541
CHRNA9	6	5541
CHST13	6	5541
CISH	6	5541
CLEC11A	6	5541
CLEC1A	6	5541
CLEC3B	6	5541
CLPX	6	5541
CMC1	6	5541
CNN3	6	5541
CNP	6	5541
CNTROB	6	5541
COL10A1	6	5541
COMT	6	5541
COQ5	6	5541
COQ8B	6	5541
COQ9	6	5541
COX15	6	5541
COX18	6	5541
COX7B2	6	5541
COX7C	6	5541
CPA4	6	5541
CPN2	6	5541
CPSF2	6	5541
CPZ	6	5541
CRACR2B	6	5541
CRBN	6	5541
CREG2	6	5541
CRISP3	6	5541
CRISPLD2	6	5541
CRYM	6	5541
CSF2RB	6	5541
CSGALNACT2	6	5541
CSTF2	6	5541
CTC1	6	5541
CTHRC1	6	5541
CXorf38	6	5541
CXXC4	6	5541
CYFIP1	6	5541
CYP2B6	6	5541
CYP2C9	6	5541
CYREN	6	5541
CYTH2	6	5541
CYTIP	6	5541
DAPK2	6	5541
DAW1	6	5541
DAZL	6	5541
DCLRE1A	6	5541
DCP1A	6	5541
DCTD	6	5541
DCTN6	6	5541
DCUN1D2	6	5541
DCUN1D5	6	5541
DDI1	6	5541
DDI2	6	5541
DDOST	6	5541
DDRGK1	6	5541
DDX51	6	5541
DDX53	6	5541
DDX60	6	5541
DDX60L	6	5541
DEAF1	6	5541
DEF6	6	5541
DELE1	6	5541
DENND2D	6	5541
DENR	6	5541
DEPDC1B	6	5541
DFFA	6	5541
DGAT2	6	5541
DHRS12	6	5541
DHX33	6	5541
DLK2	6	5541
DLX2	6	5541
DMRTC2	6	5541
DMWD	6	5541
DNAJA1	6	5541
DNAJC22	6	5541
DNASE1	6	5541
DNTT	6	5541
DNTTIP1	6	5541
DPY19L1	6	5541
DRAM1	6	5541
DRAM2	6	5541
DRAXIN	6	5541
DTWD1	6	5541
DTWD2	6	5541
DUSP15	6	5541
E2F1	6	5541
EAPP	6	5541
ECM1	6	5541
EFCAB11	6	5541
EFCAB2	6	5541
EFEMP2	6	5541
EFS	6	5541
EGR2	6	5541
EIF1AD	6	5541
EIF2S2	6	5541
EIF3D	6	5541
EIF3E	6	5541
EIF3G	6	5541
EIF3J	6	5541
EIF4E1B	6	5541
EIF6	6	5541
ELMOD2	6	5541
EMC10	6	5541
EMID1	6	5541
EN2	6	5541
ENDOU	6	5541
ENO1	6	5541
ENPP1	6	5541
ENTPD2	6	5541
EPAS1	6	5541
EPN3	6	5541
EPS8L3	6	5541
ERAP1	6	5541
ERI1	6	5541
ERICH1	6	5541
ERMAP	6	5541
ERMP1	6	5541
ERP29	6	5541
ETFDH	6	5541
ETHE1	6	5541
EVL	6	5541
EVX1	6	5541
EXO5	6	5541
F11R	6	5541
F2	6	5541
F3	6	5541
F7	6	5541
FABP7	6	5541
FAF2	6	5541
FAIM2	6	5541
FAM107A	6	5541
FAM114A1	6	5541
FAM136A	6	5541
FAM151A	6	5541
FAM155B	6	5541
FAM160B2	6	5541
FAM161B	6	5541
FAM166B	6	5541
FAM168B	6	5541
FAM177A1	6	5541
FAM222A	6	5541
FAM57B	6	5541
FAM71F1	6	5541
FAM83E	6	5541
FAM83F	6	5541
FANK1	6	5541
FAR2	6	5541
FARSA	6	5541
FAXC	6	5541
FBXO15	6	5541
FBXO30	6	5541
FBXO43	6	5541
FBXO47	6	5541
FBXO5	6	5541
FBXO9	6	5541
FBXW4	6	5541
FBXW9	6	5541
FCRL1	6	5541
FEZF1	6	5541
FGD2	6	5541
FHL5	6	5541
FIBIN	6	5541
FKBP11	6	5541
FKBP2	6	5541
FKBP6	6	5541
FMO2	6	5541
FMOD	6	5541
FOLR3	6	5541
FOSL1	6	5541
FOXN4	6	5541
FTH1	6	5541
FUCA2	6	5541
FUT1	6	5541
FUT9	6	5541
FXN	6	5541
FXR2	6	5541
FZD5	6	5541
GABPB2	6	5541
GABRQ	6	5541
GABRR3	6	5541
GALNT12	6	5541
GBX2	6	5541
GCLM	6	5541
GCNA	6	5541
GGCX	6	5541
GGTLC1	6	5541
GINS3	6	5541
GK5	6	5541
GLDN	6	5541
GLIS2	6	5541
GLOD4	6	5541
GMCL1	6	5541
GNAT2	6	5541
GNB1L	6	5541
GNPNAT1	6	5541
GNRHR	6	5541
GPALPP1	6	5541
GPAT3	6	5541
GPHB5	6	5541
GPR37L1	6	5541
GPR4	6	5541
GPR50	6	5541
GPR52	6	5541
GPR6	6	5541
GPR89A	6	5541
GPX2	6	5541
GPX4	6	5541
GRIN3B	6	5541
GRPEL2	6	5541
GSDMA	6	5541
GSTA4	6	5541
GSTM3	6	5541
GSTM5	6	5541
GSTO2	6	5541
GTPBP10	6	5541
GUCA1C	6	5541
GVQW3	6	5541
GXYLT2	6	5541
GZMB	6	5541
H6PD	6	5541
HAUS2	6	5541
HDC	6	5541
HEMK1	6	5541
HERC5	6	5541
HERPUD2	6	5541
HES6	6	5541
HEXIM2	6	5541
HEYL	6	5541
HGFAC	6	5541
HGS	6	5541
HIC2	6	5541
HIST1H2AE	6	5541
HIST1H2AM	6	5541
HIST1H2BA	6	5541
HIST1H2BH	6	5541
HIST1H3F	6	5541
HIST1H3G	6	5541
HIST2H2BF	6	5541
HMGN3	6	5541
HMGXB4	6	5541
HMX1	6	5541
HOGA1	6	5541
HOXB1	6	5541
HOXB9	6	5541
HOXD4	6	5541
HPCAL4	6	5541
HPN	6	5541
HRC	6	5541
HS1BP3	6	5541
HS3ST6	6	5541
HSD11B1	6	5541
HSPA9	6	5541
HSPB11	6	5541
HSPB8	6	5541
HTR1E	6	5541
HTRA2	6	5541
HTRA3	6	5541
HYAL4	6	5541
ICAM4	6	5541
IFI35	6	5541
IGBP1	6	5541
IGFBP1	6	5541
IL15	6	5541
IL18	6	5541
IL18R1	6	5541
IL1R1	6	5541
IL4I1	6	5541
INHA	6	5541
IPP	6	5541
IQCB1	6	5541
IQCJ	6	5541
IRX2	6	5541
ISM2	6	5541
ITGB5	6	5541
ITGB7	6	5541
